"date","site_id","restoration_type","start_time","time_segment","common_name","number","distance","HSF","scientific_name","eBird_codes","time_of_day","data_type"
2020-03-11,"HP4008R","AR","094000","094500","Large-billed Crow",2,NA,"H","Corvus macrorhynchos","LBCR","9AM to 10AM","acoustic_data"
2020-03-11,"HP4008R","AR","094000","094500","Red-whiskered Bulbul",18,NA,"H","Pycnonotus jocosus","RWBU","9AM to 10AM","acoustic_data"
2020-03-11,"HP4008R","AR","094000","094500","Square-tailed Bulbul",24,NA,"H","Hypsipetes ganeesa","STBU","9AM to 10AM","acoustic_data"
2020-03-11,"HP4008R","AR","094000","094500","Indian White-eye",2,NA,"H","Zosterops palpebrosus","IWEY","9AM to 10AM","acoustic_data"
2020-03-11,"HP4008R","AR","094000","094500","Southern Hill Myna",23,NA,"H","Gracula indica","SHMY","9AM to 10AM","acoustic_data"
2020-03-11,"HP4008R","AR","094000","094500","Nilgiri Flowerpecker",15,NA,"H","Dicaeum concolor","NIFP","9AM to 10AM","acoustic_data"
2020-03-11,"HP4008R","AR","094000","094500","Crimson-backed Sunbird",24,NA,"H","Leptocoma minima","CBSU","9AM to 10AM","acoustic_data"
2020-03-11,"HP4008R","AR","094000","095000","Greater Coucal",13,NA,"H","Centropus sinensis","GRCO","9AM to 10AM","acoustic_data"
2020-03-11,"HP4008R","AR","094000","095000","White-cheeked Barbet",11,NA,"H","Psilopogon viridis","WCBA","9AM to 10AM","acoustic_data"
2020-03-11,"HP4008R","AR","094000","095000","Bar-winged Flycatcher-shrike",1,NA,"H","Hemipus picatus","BWFS","9AM to 10AM","acoustic_data"
2020-03-11,"HP4008R","AR","094000","095000","Red-whiskered Bulbul",6,NA,"H","Pycnonotus jocosus","RWBU","9AM to 10AM","acoustic_data"
2020-03-11,"HP4008R","AR","094000","095000","Square-tailed Bulbul",24,NA,"H","Hypsipetes ganeesa","STBU","9AM to 10AM","acoustic_data"
2020-03-11,"HP4008R","AR","094000","095000","Green Warbler",4,NA,"H","Phylloscopus nitidus","GRNW","9AM to 10AM","acoustic_data"
2020-03-11,"HP4008R","AR","094000","095000","Velvet-fronted Nuthatch",1,NA,"H","Sitta frontalis","VFNU","9AM to 10AM","acoustic_data"
2020-03-11,"HP4008R","AR","094000","095000","Southern Hill Myna",22,NA,"H","Gracula indica","SHMY","9AM to 10AM","acoustic_data"
2020-03-11,"HP4008R","AR","094000","095000","Nilgiri Flowerpecker",7,NA,"H","Dicaeum concolor","NIFP","9AM to 10AM","acoustic_data"
2020-03-11,"HP4008R","AR","094000","095000","Crimson-backed Sunbird",24,NA,"H","Leptocoma minima","CBSU","9AM to 10AM","acoustic_data"
2020-03-11,"HP4008R","AR","094000","095500","White-cheeked Barbet",2,NA,"H","Psilopogon viridis","WCBA","9AM to 10AM","acoustic_data"
2020-03-11,"HP4008R","AR","094000","095500","Red-whiskered Bulbul",10,NA,"H","Pycnonotus jocosus","RWBU","9AM to 10AM","acoustic_data"
2020-03-11,"HP4008R","AR","094000","095500","Yellow-browed Bulbul",4,NA,"H","Iole indica","YBBU","9AM to 10AM","acoustic_data"
2020-03-11,"HP4008R","AR","094000","095500","Square-tailed Bulbul",18,NA,"H","Hypsipetes ganeesa","STBU","9AM to 10AM","acoustic_data"
2020-03-11,"HP4008R","AR","094000","095500","Southern Hill Myna",18,NA,"H","Gracula indica","SHMY","9AM to 10AM","acoustic_data"
2020-03-11,"HP4008R","AR","094000","095500","Nilgiri Flowerpecker",10,NA,"H","Dicaeum concolor","NIFP","9AM to 10AM","acoustic_data"
2020-03-11,"HP4008R","AR","094000","095500","Crimson-backed Sunbird",18,NA,"H","Leptocoma minima","CBSU","9AM to 10AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","083500","Gray Junglefowl",12,NA,"H","Gallus sonneratii","GRJU","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","083500","Mountain Imperial-Pigeon",2,NA,"H","Ducula badia","MIPI","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","083500","Spotted Dove",1,NA,"H","Streptopelia chinensis","SPDO","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","083500","White-cheeked Barbet",8,NA,"H","Psilopogon viridis","WCBA","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","083500","Malabar Barbet",7,NA,"H","Psilopogon malabaricus","MABA","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","083500","Black-naped Monarch",1,NA,"H","Hypothymis azurea","BNMO","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","083500","Red-whiskered Bulbul",24,NA,"H","Pycnonotus jocosus","RWBU","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","083500","Square-tailed Bulbul",15,NA,"H","Hypsipetes ganeesa","STBU","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","083500","Puff-throated Babbler",2,NA,"H","Pellorneum ruficeps","PTBA","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","083500","Indian Scimitar-Babbler",22,NA,"H","Pomatorhinus horsfieldii","ISBA","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","083500","Southern Hill Myna",4,NA,"H","Gracula indica","SHMY","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","083500","Malabar Whistling-Thrush",16,NA,"H","Myophonus horsfieldii","MWTH","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","083500","Orange-headed Thrush",1,NA,"H","Geokichla citrina","OHTH","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","083500","Nilgiri Flowerpecker",20,NA,"H","Dicaeum concolor","NIFP","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","083500","Crimson-backed Sunbird",23,NA,"H","Leptocoma minima","CBSU","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084000","Gray Junglefowl",18,NA,"H","Gallus sonneratii","GRJU","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084000","Spotted Dove",1,NA,"H","Streptopelia chinensis","SPDO","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084000","Plum-headed Parakeet",1,NA,"H","Psittacula cyanocephala","PHPA","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084000","White-cheeked Barbet",13,NA,"H","Psilopogon viridis","WCBA","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084000","Malabar Barbet",4,NA,"H","Psilopogon malabaricus","MABA","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084000","Orange Minivet",1,NA,"H","Pericrocotus flammeus","ORMI","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084000","Red-whiskered Bulbul",24,NA,"H","Pycnonotus jocosus","RWBU","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084000","Yellow-browed Bulbul",1,NA,"H","Iole indica","YBBU","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084000","Square-tailed Bulbul",4,NA,"H","Hypsipetes ganeesa","STBU","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084000","Common Tailorbird",1,NA,"H","Orthotomus sutorius","COTA","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084000","Greenish Warbler",6,NA,"H","Phylloscopus trochiloides","GRWA","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084000","Puff-throated Babbler",1,NA,"H","Pellorneum ruficeps","PTBA","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084000","Indian Scimitar-Babbler",13,NA,"H","Pomatorhinus horsfieldii","ISBA","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084000","Indian White-eye",13,NA,"H","Zosterops palpebrosus","IWEY","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084000","Malabar Whistling-Thrush",1,NA,"H","Myophonus horsfieldii","MWTH","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084000","Nilgiri Flowerpecker",14,NA,"H","Dicaeum concolor","NIFP","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084000","Crimson-backed Sunbird",24,NA,"H","Leptocoma minima","CBSU","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084500","Gray Junglefowl",9,NA,"H","Gallus sonneratii","GRJU","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084500","Vernal Hanging-Parrot",1,NA,"H","Loriculus vernalis","VHPA","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084500","White-cheeked Barbet",14,NA,"H","Psilopogon viridis","WCBA","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084500","Malabar Barbet",9,NA,"H","Psilopogon malabaricus","MABA","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084500","Orange Minivet",1,NA,"H","Pericrocotus flammeus","ORMI","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084500","Ashy Drongo",9,NA,"H","Dicrurus leucophaeus","ASDR","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084500","Red-whiskered Bulbul",24,NA,"H","Pycnonotus jocosus","RWBU","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084500","Yellow-browed Bulbul",1,NA,"H","Iole indica","YBBU","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084500","Square-tailed Bulbul",11,NA,"H","Hypsipetes ganeesa","STBU","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084500","Greenish Warbler",1,NA,"H","Phylloscopus trochiloides","GRWA","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084500","Indian Scimitar-Babbler",17,NA,"H","Pomatorhinus horsfieldii","ISBA","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084500","Indian White-eye",9,NA,"H","Zosterops palpebrosus","IWEY","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084500","Malabar Whistling-Thrush",12,NA,"H","Myophonus horsfieldii","MWTH","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084500","Nilgiri Flowerpecker",16,NA,"H","Dicaeum concolor","NIFP","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","084500","Crimson-backed Sunbird",21,NA,"H","Leptocoma minima","CBSU","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","085000","Indian Peafowl",1,NA,"H","Pavo cristatus","INPE","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","085000","Gray Junglefowl",5,NA,"H","Gallus sonneratii","GRJU","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","085000","Crested Serpent-Eagle",3,NA,"H","Spilornis cheela","CSEA","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","085000","White-cheeked Barbet",18,NA,"H","Psilopogon viridis","WCBA","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","085000","Malabar Barbet",6,NA,"H","Psilopogon malabaricus","MABA","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","085000","Ashy Drongo",13,NA,"H","Dicrurus leucophaeus","ASDR","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","085000","Red-whiskered Bulbul",18,NA,"H","Pycnonotus jocosus","RWBU","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","085000","Yellow-browed Bulbul",1,NA,"H","Iole indica","YBBU","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","085000","Square-tailed Bulbul",10,NA,"H","Hypsipetes ganeesa","STBU","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","085000","Puff-throated Babbler",7,NA,"H","Pellorneum ruficeps","PTBA","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","085000","Indian Scimitar-Babbler",17,NA,"H","Pomatorhinus horsfieldii","ISBA","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","085000","Brown-cheeked Fulvetta",2,NA,"H","Alcippe poioicephala","BCFU","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","085000","Indian White-eye",5,NA,"H","Zosterops palpebrosus","IWEY","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","085000","Velvet-fronted Nuthatch",4,NA,"H","Sitta frontalis","VFNU","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","085000","Southern Hill Myna",2,NA,"H","Gracula indica","SHMY","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","085000","Malabar Whistling-Thrush",16,NA,"H","Myophonus horsfieldii","MWTH","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","085000","Nilgiri Flowerpecker",11,NA,"H","Dicaeum concolor","NIFP","8AM to 9AM","acoustic_data"
2020-03-25,"HP4008R","AR","083500","085000","Crimson-backed Sunbird",18,NA,"H","Leptocoma minima","CBSU","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085000","Gray Junglefowl",1,NA,"H","Gallus sonneratii","GRJU","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085000","Vernal Hanging-Parrot",2,NA,"H","Loriculus vernalis","VHPA","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085000","Plum-headed Parakeet",4,NA,"H","Psittacula cyanocephala","PHPA","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085000","White-cheeked Barbet",1,NA,"H","Psilopogon viridis","WCBA","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085000","Red-whiskered Bulbul",13,NA,"H","Pycnonotus jocosus","RWBU","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085000","Yellow-browed Bulbul",24,NA,"H","Iole indica","YBBU","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085000","Square-tailed Bulbul",24,NA,"H","Hypsipetes ganeesa","STBU","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085000","Blyth's Reed Warbler",2,NA,"H","Acrocephalus dumetorum","BRWA","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085000","Greenish Warbler",5,NA,"H","Phylloscopus trochiloides","GRWA","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085000","Puff-throated Babbler",6,NA,"H","Pellorneum ruficeps","PTBA","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085000","Indian White-eye",21,NA,"H","Zosterops palpebrosus","IWEY","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085000","Indian Blue Robin",2,NA,"H","Larvivora brunnea","IBRO","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085000","Asian Fairy-bluebird",1,NA,"H","Irena puella","AFBL","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085000","Nilgiri Flowerpecker",24,NA,"H","Dicaeum concolor","NIFP","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085000","Crimson-backed Sunbird",24,NA,"H","Leptocoma minima","CBSU","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085000","Black-throated Munia",1,NA,"H","Lonchura kelaarti","BTMU","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085500","White-cheeked Barbet",9,NA,"H","Psilopogon viridis","WCBA","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085500","Red-whiskered Bulbul",12,NA,"H","Pycnonotus jocosus","RWBU","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085500","Yellow-browed Bulbul",24,NA,"H","Iole indica","YBBU","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085500","Square-tailed Bulbul",15,NA,"H","Hypsipetes ganeesa","STBU","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085500","Greenish Warbler",19,NA,"H","Phylloscopus trochiloides","GRWA","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085500","Large-billed Leaf Warbler",2,NA,"H","Phylloscopus magnirostris","LBLW","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085500","Puff-throated Babbler",6,NA,"H","Pellorneum ruficeps","PTBA","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085500","Indian White-eye",23,NA,"H","Zosterops palpebrosus","IWEY","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085500","Nilgiri Flowerpecker",19,NA,"H","Dicaeum concolor","NIFP","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085500","Crimson-backed Sunbird",24,NA,"H","Leptocoma minima","CBSU","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","085500","Purple Sunbird",2,NA,"H","Cinnyris asiaticus","PUSU","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090000","Vernal Hanging-Parrot",1,NA,"H","Loriculus vernalis","VHPA","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090000","White-cheeked Barbet",2,NA,"H","Psilopogon viridis","WCBA","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090000","Malabar Barbet",3,NA,"H","Psilopogon malabaricus","MABA","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090000","Ashy Drongo",6,NA,"H","Dicrurus leucophaeus","ASDR","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090000","Red-whiskered Bulbul",15,NA,"H","Pycnonotus jocosus","RWBU","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090000","Yellow-browed Bulbul",21,NA,"H","Iole indica","YBBU","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090000","Square-tailed Bulbul",17,NA,"H","Hypsipetes ganeesa","STBU","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090000","Blyth's Reed Warbler",1,NA,"H","Acrocephalus dumetorum","BRWA","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090000","Greenish Warbler",5,NA,"H","Phylloscopus trochiloides","GRWA","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090000","Puff-throated Babbler",8,NA,"H","Pellorneum ruficeps","PTBA","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090000","Indian White-eye",24,NA,"H","Zosterops palpebrosus","IWEY","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090000","Nilgiri Flowerpecker",22,NA,"H","Dicaeum concolor","NIFP","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090000","Crimson-backed Sunbird",24,NA,"H","Leptocoma minima","CBSU","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090000","Purple Sunbird",11,NA,"H","Cinnyris asiaticus","PUSU","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090500","Spotted Dove",1,NA,"H","Streptopelia chinensis","SPDO","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090500","Vernal Hanging-Parrot",4,NA,"H","Loriculus vernalis","VHPA","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090500","White-cheeked Barbet",14,NA,"H","Psilopogon viridis","WCBA","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090500","Streak-throated Woodpecker",5,NA,"H","Picus xanthopygaeus","STWO","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090500","Ashy Drongo",15,NA,"H","Dicrurus leucophaeus","ASDR","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090500","Red-whiskered Bulbul",18,NA,"H","Pycnonotus jocosus","RWBU","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090500","Yellow-browed Bulbul",14,NA,"H","Iole indica","YBBU","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090500","Square-tailed Bulbul",18,NA,"H","Hypsipetes ganeesa","STBU","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090500","Greenish Warbler",8,NA,"H","Phylloscopus trochiloides","GRWA","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090500","Puff-throated Babbler",4,NA,"H","Pellorneum ruficeps","PTBA","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090500","Indian Scimitar-Babbler",2,NA,"H","Pomatorhinus horsfieldii","ISBA","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090500","Indian White-eye",16,NA,"H","Zosterops palpebrosus","IWEY","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090500","Southern Hill Myna",1,NA,"H","Gracula indica","SHMY","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090500","Indian Blue Robin",4,NA,"H","Larvivora brunnea","IBRO","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090500","Nilgiri Flowerpecker",18,NA,"H","Dicaeum concolor","NIFP","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090500","Crimson-backed Sunbird",18,NA,"H","Leptocoma minima","CBSU","8AM to 9AM","acoustic_data"
2020-12-12,"HP4008R","AR","085000","090500","Purple Sunbird",4,NA,"H","Cinnyris asiaticus","PUSU","8AM to 9AM","acoustic_data"
2020-12-15,"HP4008R","AR","094500","094500","White-cheeked Barbet",22,NA,"H","Psilopogon viridis","WCBA","9AM to 10AM","acoustic_data"
2020-12-15,"HP4008R","AR","094500","094500","Red-whiskered Bulbul",23,NA,"H","Pycnonotus jocosus","RWBU","9AM to 10AM","acoustic_data"
2020-12-15,"HP4008R","AR","094500","094500","Yellow-browed Bulbul",19,NA,"H","Iole indica","YBBU","9AM to 10AM","acoustic_data"
2020-12-15,"HP4008R","AR","094500","094500","Square-tailed Bulbul",24,NA,"H","Hypsipetes ganeesa","STBU","9AM to 10AM","acoustic_data"
2020-12-15,"HP4008R","AR","094500","094500","Greenish Warbler",11,NA,"H","Phylloscopus trochiloides","GRWA","9AM to 10AM","acoustic_data"
2020-12-15,"HP4008R","AR","094500","094500","Indian White-eye",24,NA,"H","Zosterops palpebrosus","IWEY","9AM to 10AM","acoustic_data"
2020-12-15,"HP4008R","AR","094500","094500","Indian Blue Robin",2,NA,"H","Larvivora brunnea","IBRO","9AM to 10AM","acoustic_data"
2020-12-15,"HP4008R","AR","094500","094500","Brown-breasted Flycatcher",3,NA,"H","Muscicapa muttui","BBFL","9AM to 10AM","acoustic_data"
